mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0067959785461425785,0.0007476528014129639,0.0025986671447753907,0.000489414788063725,entropy,6,15,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.53125,0.625,0.6875,0.53125,0.5,0.575,0.0701560760020114,35
0.0067959785461425785,0.0007478439751179085,0.0028047084808349608,0.0004028377320326944,entropy,5,15,30,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.53125,0.625,0.6875,0.53125,0.5,0.575,0.0701560760020114,35
0.007602548599243164,0.0020423682212760814,0.003299236297607422,0.0004006731299467965,entropy,5,15,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.53125,0.625,0.6875,0.53125,0.5,0.575,0.0701560760020114,35
0.008001613616943359,0.0016837223390809319,0.0029982566833496095,0.0006319573894471088,entropy,5,15,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.53125,0.625,0.6875,0.53125,0.5,0.575,0.0701560760020114,35
0.007401227951049805,0.001016856218138534,0.002798652648925781,0.0011656643159149293,entropy,4,15,30,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.53125,0.625,0.6875,0.53125,0.5,0.575,0.0701560760020114,35
0.007001495361328125,0.0006408913607094513,0.002998161315917969,2.7804145311571603e-07,entropy,4,15,20,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.53125,0.625,0.6875,0.53125,0.5,0.575,0.0701560760020114,35
0.00659632682800293,0.0004896873850638213,0.0032032489776611327,0.0009783376010399222,entropy,4,15,10,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.53125,0.625,0.6875,0.53125,0.5,0.575,0.0701560760020114,35
0.0069961071014404295,0.0006325607760302689,0.0027984619140625,0.00039978035874948246,gini,3,15,40,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 40}",0.5,0.625,0.65625,0.59375,0.5,0.575,0.06434768838116875,35
0.010793733596801757,0.009103038930865347,0.0031981468200683594,0.00040006663148528553,gini,3,15,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.5,0.625,0.65625,0.59375,0.5,0.575,0.06434768838116875,35
0.006596040725708008,0.0004897458956967397,0.007395505905151367,0.007808265621762346,gini,3,15,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.5,0.625,0.65625,0.59375,0.5,0.575,0.06434768838116875,35
0.01059417724609375,0.006707718405546972,0.004197311401367187,0.0023989917002895586,gini,3,15,30,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.5,0.625,0.65625,0.59375,0.5,0.575,0.06434768838116875,35
0.006202125549316406,0.00039707798306689977,0.00500330924987793,0.00400967603773816,entropy,2,15,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.46875,0.625,0.6875,0.5625,0.5,0.56875,0.08003905296791061,65
0.006602144241333008,0.00048273361864992594,0.0032035350799560548,0.000989235082937261,entropy,2,15,30,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.46875,0.625,0.6875,0.5625,0.5,0.56875,0.08003905296791061,65
0.014806270599365234,0.009963724151674718,0.002795124053955078,0.0003984094620221693,entropy,2,15,20,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.46875,0.625,0.6875,0.5625,0.5,0.56875,0.08003905296791061,65
0.006600666046142578,0.0007963299093677436,0.0031984329223632814,0.0004001619420355638,entropy,3,15,30,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 30}",0.46875,0.625,0.6875,0.53125,0.5,0.5625,0.08149003006503311,68
0.010060358047485351,0.006468999834225885,0.003338193893432617,0.0005497647606451837,entropy,3,15,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.46875,0.625,0.6875,0.53125,0.5,0.5625,0.08149003006503311,68
0.006796121597290039,0.0007478822435177955,0.0035978317260742187,0.0004899599510573662,entropy,3,15,20,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 15, 'min_samples_split': 20}",0.46875,0.625,0.6875,0.53125,0.5,0.5625,0.08149003006503311,68
0.011193418502807617,0.009405071700590607,0.002608489990234375,0.0007921638806016489,entropy,3,10,40,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 40}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.00699615478515625,0.0006321837376941371,0.003203725814819336,0.00039707105433855463,entropy,3,10,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.008201932907104493,0.0017113979865324097,0.005596685409545899,0.005196905145952542,entropy,5,10,50,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.006796121597290039,0.0003997088438569229,0.0027982711791992186,0.0007478057230029335,entropy,6,10,40,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 10, 'min_samples_split': 40}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.006508350372314453,0.00045334935155536503,0.0031934738159179687,0.0004020198668833951,entropy,5,10,40,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 40}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.0069958209991455075,0.0010947564071118532,0.00699615478515625,0.008503791868473146,entropy,6,10,50,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.007001256942749024,1.1159008338254814e-05,0.0031984329223632814,0.00039968493444997424,entropy,4,10,40,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 40}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.006401681900024414,0.0004848172624871531,0.002398967742919922,0.0004895899369462772,entropy,4,10,50,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.46875,0.625,0.65625,0.59375,0.4375,0.55625,0.08705242673240074,71
0.006796073913574219,0.00040004362444015946,0.0031979560852050783,0.00040040074380548625,entropy,6,40,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 40, 'min_samples_split': 10}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.005796670913696289,0.0004000666599022603,0.003204679489135742,0.0003969901625106329,entropy,3,40,20,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 40, 'min_samples_split': 20}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.006401443481445312,0.0007966762097065987,0.002998542785644531,0.0008940425538083115,entropy,3,40,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 40, 'min_samples_split': 10}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.006795358657836914,0.0015998130574761745,0.0028048038482666017,0.0003870971392567944,entropy,3,40,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 40, 'min_samples_split': 50}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
